"","X","Country","Year","Month","Day","dengue_cases","infant_mortality","life_expectancy","fertility","population","gdp","continent","region"
"283",283,"Argentina",2008,7,13,14,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"284",284,"Argentina",2008,7,20,12,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"285",285,"Argentina",2008,3,9,99,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"286",286,"Argentina",2008,9,7,14,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"287",287,"Argentina",2008,7,27,1,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"288",288,"Argentina",2008,2,17,46,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"289",289,"Argentina",2008,1,13,14,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"290",290,"Argentina",2008,2,24,41,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"291",291,"Argentina",2008,3,16,84,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"292",292,"Argentina",2008,2,10,22,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"293",293,"Argentina",2008,9,28,14,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"294",294,"Argentina",2008,4,13,6,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"295",295,"Argentina",2008,12,7,14,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"296",296,"Argentina",2008,1,6,12,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"297",297,"Argentina",2008,4,6,82,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"298",298,"Argentina",2008,11,30,17,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"299",299,"Argentina",2008,4,20,63,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"300",300,"Argentina",2008,4,27,53,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"301",301,"Argentina",2008,8,10,12,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"302",302,"Argentina",2008,9,21,12,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"303",303,"Argentina",2008,5,4,43,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"304",304,"Argentina",2008,11,23,24,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"305",305,"Argentina",2008,2,3,17,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"306",306,"Argentina",2008,10,26,24,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"307",307,"Argentina",2008,5,11,29,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"308",308,"Argentina",2009,1,11,17,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"309",309,"Argentina",2009,10,11,347,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"310",310,"Argentina",2009,12,20,388,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"311",311,"Argentina",2009,10,18,463,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"312",312,"Argentina",2009,10,25,46,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"313",313,"Argentina",2009,11,1,366,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"314",314,"Argentina",2009,11,8,371,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"315",315,"Argentina",2009,11,15,427,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"316",316,"Argentina",2009,11,22,373,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"317",317,"Argentina",2009,12,13,412,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"318",318,"Argentina",2009,11,29,349,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"319",319,"Argentina",2009,12,6,275,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"320",320,"Argentina",2009,8,30,224,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"321",321,"Argentina",2009,8,23,212,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"322",322,"Argentina",2009,8,16,152,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"323",323,"Argentina",2009,8,9,142,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"324",324,"Argentina",2009,8,2,169,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"325",325,"Argentina",2009,7,26,159,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"326",326,"Argentina",2009,7,19,106,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"327",327,"Argentina",2009,7,12,128,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"328",328,"Argentina",2009,7,5,101,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"329",329,"Argentina",2009,6,28,145,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"330",330,"Argentina",2009,6,21,217,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"331",331,"Argentina",2009,6,14,263,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"332",332,"Argentina",2009,6,7,357,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"333",333,"Argentina",2009,5,31,412,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"334",334,"Argentina",2009,5,24,489,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"335",335,"Argentina",2009,5,17,619,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"336",336,"Argentina",2009,5,10,916,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"337",337,"Argentina",2009,5,3,1,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"338",338,"Argentina",2009,4,26,971,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"339",339,"Argentina",2009,4,19,817,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"340",340,"Argentina",2009,4,12,788,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"341",341,"Argentina",2009,4,5,699,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"342",342,"Argentina",2009,3,29,53,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"343",343,"Argentina",2009,3,22,436,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"344",344,"Argentina",2009,3,15,383,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"345",345,"Argentina",2009,3,8,227,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"346",346,"Argentina",2009,3,1,166,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"347",347,"Argentina",2009,2,22,108,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"348",348,"Argentina",2009,2,15,7,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"349",349,"Argentina",2009,2,8,39,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"350",350,"Argentina",2009,2,1,29,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"351",351,"Argentina",2009,1,25,27,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"352",352,"Argentina",2009,1,18,17,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"353",353,"Argentina",2009,1,4,14,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"354",354,"Argentina",2009,9,6,166,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"355",355,"Argentina",2009,9,13,147,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"356",356,"Argentina",2009,9,20,149,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"357",357,"Argentina",2009,12,27,4,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"358",358,"Argentina",2009,9,27,21,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"359",359,"Argentina",2009,10,4,287,13.4,75.6,2.23,40798641,397949689763,"Americas","South America"
"360",360,"Argentina",2010,5,9,87,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"361",361,"Argentina",2010,8,29,34,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"362",362,"Argentina",2010,8,22,48,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"363",363,"Argentina",2010,11,21,8,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"364",364,"Argentina",2010,8,15,39,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"365",365,"Argentina",2010,11,28,63,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"366",366,"Argentina",2010,12,5,48,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"367",367,"Argentina",2010,11,7,94,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"368",368,"Argentina",2010,8,8,36,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"369",369,"Argentina",2010,2,14,455,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"370",370,"Argentina",2010,5,16,7,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"371",371,"Argentina",2010,4,25,104,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"372",372,"Argentina",2010,2,7,251,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"373",373,"Argentina",2010,10,31,12,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"374",374,"Argentina",2010,5,23,6,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"375",375,"Argentina",2010,8,1,36,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"376",376,"Argentina",2010,5,30,7,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"377",377,"Argentina",2010,12,12,39,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"378",378,"Argentina",2010,9,5,39,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"379",379,"Argentina",2010,7,25,34,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"380",380,"Argentina",2010,1,31,21,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"381",381,"Argentina",2010,7,18,22,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"382",382,"Argentina",2010,12,19,34,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"383",383,"Argentina",2010,6,6,48,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"384",384,"Argentina",2010,7,11,29,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"385",385,"Argentina",2010,12,26,36,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"386",386,"Argentina",2010,6,13,46,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"387",387,"Argentina",2010,1,24,258,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"388",388,"Argentina",2010,7,4,34,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"389",389,"Argentina",2010,6,20,41,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"390",390,"Argentina",2010,3,14,287,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"391",391,"Argentina",2010,9,12,39,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"392",392,"Argentina",2010,4,18,142,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"393",393,"Argentina",2010,6,27,48,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"394",394,"Argentina",2010,10,24,72,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"395",395,"Argentina",2010,1,17,361,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"396",396,"Argentina",2010,1,10,386,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"397",397,"Argentina",2010,1,3,482,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"398",398,"Argentina",2010,3,28,229,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"399",399,"Argentina",2010,9,19,46,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"400",400,"Argentina",2010,10,3,75,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"401",401,"Argentina",2010,4,11,147,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"402",402,"Argentina",2010,10,10,84,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"403",403,"Argentina",2010,9,26,6,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"404",404,"Argentina",2010,4,4,181,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"405",405,"Argentina",2010,3,21,229,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"406",406,"Argentina",2010,10,17,82,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"407",407,"Argentina",2010,11,14,99,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"408",408,"Argentina",2010,2,28,306,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"409",409,"Argentina",2010,5,2,101,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"410",410,"Argentina",2010,3,7,316,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"411",411,"Argentina",2010,2,21,284,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"412",412,"Argentina",2011,4,10,169,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"413",413,"Argentina",2011,9,4,29,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"414",414,"Argentina",2011,8,28,29,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"415",415,"Argentina",2011,8,21,29,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"416",416,"Argentina",2011,1,9,41,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"417",417,"Argentina",2011,6,19,41,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"418",418,"Argentina",2011,5,1,72,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"419",419,"Argentina",2011,8,14,24,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"420",420,"Argentina",2011,8,7,27,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"421",421,"Argentina",2011,4,17,96,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"422",422,"Argentina",2011,7,31,29,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"423",423,"Argentina",2011,1,16,53,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"424",424,"Argentina",2011,7,24,29,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"425",425,"Argentina",2011,12,25,24,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"426",426,"Argentina",2011,7,17,14,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"427",427,"Argentina",2011,5,8,89,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"428",428,"Argentina",2011,5,22,55,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"429",429,"Argentina",2011,12,18,24,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"430",430,"Argentina",2011,12,11,24,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"431",431,"Argentina",2011,4,24,99,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"432",432,"Argentina",2011,12,4,29,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"433",433,"Argentina",2011,7,10,24,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"434",434,"Argentina",2011,6,12,41,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"435",435,"Argentina",2011,7,3,29,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"436",436,"Argentina",2011,1,23,63,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"437",437,"Argentina",2011,11,27,41,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"438",438,"Argentina",2011,6,26,43,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"439",439,"Argentina",2011,11,20,43,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"440",440,"Argentina",2011,11,13,39,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"441",441,"Argentina",2011,2,27,87,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"442",442,"Argentina",2011,11,6,36,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"443",443,"Argentina",2011,2,6,77,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"444",444,"Argentina",2011,10,30,34,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"445",445,"Argentina",2011,10,23,31,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"446",446,"Argentina",2011,3,6,142,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"447",447,"Argentina",2011,6,5,55,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"448",448,"Argentina",2011,5,15,77,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"449",449,"Argentina",2011,10,16,29,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"450",450,"Argentina",2011,1,30,77,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"451",451,"Argentina",2011,10,9,24,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"452",452,"Argentina",2011,3,13,202,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"453",453,"Argentina",2011,10,2,27,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"454",454,"Argentina",2011,2,20,87,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"455",455,"Argentina",2011,3,20,193,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"456",456,"Argentina",2011,9,25,29,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"457",457,"Argentina",2011,2,13,89,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"458",458,"Argentina",2011,5,29,53,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"459",459,"Argentina",2011,3,27,202,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"460",460,"Argentina",2011,4,3,207,12.7,76,2.2,41655616,472935255184,"Americas","South America"
